"labels_column","values_column"
"posterior_median",0.201578219963336
"bayes_factor",1.06346885720285e+38
"cred_interval_99_min",0.185426607294286
"cred_interval_99_max",0.216185499142298
"cred_interval_95_min",0.190326299401717
"cred_interval_95_max",0.213433389026957
