"x"
-0.0885264389207266
-0.0822016281209677
-0.079593392349134
-0.075956570349292
-0.0849561740160307
-0.0932474284747716
-0.0844942703221746
-0.0828054495793941
-0.0763019553386053
-0.0825692331353558
-0.0819915867325417
-0.0754049191817155
-0.0832661864409439
-0.0820619734149251
-0.0870354422056459
-0.0835242235358512
-0.0845887037270601
-0.0826531798898369
-0.0880776985708644
-0.0872974362866251
-0.0810065052037812
-0.0845033043881907
-0.0885376656161398
-0.0846432424289235
-0.0772259903793757
-0.0815117380473134
-0.0828499001915463
-0.0852268743724899
-0.0814509589872215
-0.0896530105079187
-0.081874568052608
-0.0803124920441874
-0.0763702976636769
-0.0950236292189335
-0.0881871913895801
-0.0800207958194276
-0.0872087965296425
-0.0816051163298946
-0.0808985393534397
-0.0797708866508778
-0.0770449647892023
-0.0723819274986385
-0.0823963154247537
-0.0833646863769265
-0.0808985815848792
-0.0875075233266037
-0.0811391458426137
-0.0849363604813772
-0.0767781895258026
-0.0845570878807959
-0.0816573106219107
-0.0815628281071201
-0.0880608003172939
-0.0775792785486612
-0.0827422088512541
-0.0903085423069826
-0.0852263578373113
-0.0850442672107841
-0.0812058733524498
-0.0826925465890431
-0.0814260960454036
-0.0791103247243575
-0.0876406487975479
-0.0800322435129775
-0.085852503610165
-0.0853098533132452
-0.0806530489167247
-0.0846212554546856
-0.0922082767552843
-0.0735966338160601
-0.0840344992353343
-0.0805150784983892
-0.0840418066452548
-0.0839245084920544
-0.0836664157626132
-0.0820590748261964
-0.0861801326537511
-0.0801606249703688
-0.0757315248076727
-0.0886375615513769
-0.0883755150961958
-0.079284475047098
-0.0905012621152829
-0.0842135217773049
-0.0847459709547644
-0.0869214199167407
-0.0775615293827059
-0.0817446685388234
-0.0813002188833847
-0.0884650645287576
-0.0846745142338029
-0.0847987851897887
-0.080697882904729
-0.0808590917238485
-0.0862988175117303
-0.07818469347376
-0.08317871363563
-0.0927838400618678
-0.0804364668583689
-0.0821338647545593
-0.081101124800897
-0.0861029350947505
-0.0858162521704716
-0.0737402362863624
-0.0847150998747188
-0.0759341342201393
-0.0817994023714979
-0.0862490888344928
-0.0736009341236555
-0.0811001226520383
-0.0783015106898773
-0.0832901952316575
-0.0832892810603952
-0.0836329821413132
-0.0848311498242286
-0.0753164251256218
-0.0866472385673081
-0.0881894099895234
-0.0892763242564306
-0.0815179576971789
-0.0834035987032343
-0.0876605088234766
-0.0884909272013446
-0.0880635602901464
-0.081897834633298
-0.0815300136857912
-0.0842828353124305
-0.0792230843862499
-0.0728688944087117
-0.0833056810569493
-0.0861984671280102
-0.0812608718871783
-0.0837050669340041
-0.0859462560730328
-0.0829069632512296
-0.079896539261182
-0.077684790660311
-0.0793872084471829
-0.0815732638686265
-0.082259819483639
-0.0829365379750361
-0.0852091440234489
-0.0821625692148238
-0.0854865038961808
-0.0808593073442551
-0.0735039014759567
-0.0780298362198603
-0.0802812719934569
-0.0876215843817932
-0.0842904404700696
-0.0826767321514038
-0.0863233192079041
-0.079581374017904
-0.0797180298061643
-0.0889244729948445
-0.0846212750063268
-0.0804033082584947
-0.0806787481460748
-0.0795508360204773
-0.0879990769490708
-0.089666762910874
-0.0731687864433913
-0.0844470639405025
-0.0893912568920498
-0.081004519322903
-0.0827828841517475
-0.0845240377676039
-0.0807014662150322
-0.0768213425104317
-0.081525119755501
-0.0909183459599003
-0.0731442509392908
-0.0809924411843859
-0.0796310245114396
-0.0867703024614876
-0.0829152785881513
-0.0882927904619008
-0.084526796315226
-0.0813050468053771
-0.0848137610955945
-0.0851384938692525
-0.085108238717743
-0.0860328905955451
-0.0876416645169363
-0.0800812019891576
-0.0860646033067809
-0.0738064307113434
-0.08148903176542
-0.081750461267344
-0.0838299124721505
-0.0783312551681644
-0.0828543191257286
-0.088986662199859
-0.0820290519054459
-0.0810123451803055
-0.0832591071866772
-0.0854922030222062
-0.0869616409890292
-0.080880817805945
-0.0863624413223149
-0.0800990741999678
-0.0825774404385364
-0.0832194768416009
-0.0853464225785005
-0.0790373158307331
-0.0870606062306196
-0.0828554563168457
-0.0889025964549264
-0.0905341758277135
-0.0878733664628959
-0.0847061134395528
-0.080565663954974
-0.0820864046945311
-0.0884366536241546
-0.0878050404459033
-0.0819722058023802
-0.0838056304557617
-0.0758755268704098
-0.08547000581764
-0.0731752066607606
-0.0869130977706449
-0.0834232034386019
-0.0841782659103075
-0.0781637491445839
-0.0760826082483674
-0.0822462521649783
-0.0810761708910741
-0.0899716251892482
-0.0854354607967736
-0.0891494704830823
-0.081797920103806
-0.0850863479323854
-0.0868812148772705
-0.0835128268895409
-0.080473512529422
-0.0755443424873924
-0.0792423706153397
-0.0830845504292192
-0.0874284880706395
-0.0828546005539792
-0.0804805746350836
-0.0823529030525992
-0.0827435067953128
-0.0821607740983635
-0.0787742241955948
-0.0785506338734678
-0.0805510067031191
-0.0819656442988198
-0.0806855785047532
-0.0744744245295121
-0.0823031206214879
-0.0811809901600851
-0.0851771086144677
-0.0833445530389128
-0.0760236408729877
-0.0801795093278499
-0.0836988484597594
-0.0843847953049323
-0.084406826597498
-0.0869991021120139
-0.0766319344932432
-0.079984977235134
-0.0770751090183031
-0.0759955581957845
-0.0889718691764068
-0.0828091332632727
-0.0804956873675958
-0.0747208289984804
-0.0828577393738617
-0.0795344657968904
-0.0873254713040951
-0.0829345344835078
-0.0830989574555699
-0.0816083766672309
-0.0866260835260519
-0.0811652956215173
-0.0833713570092207
-0.0859435485234648
-0.0829847516479905
-0.0814274443940008
-0.0885909202511805
-0.092163540901598
-0.0830252962732607
-0.0836920939338295
-0.0833182256055145
-0.0791190838286966
-0.0821635879027516
-0.0893461583599828
-0.0796154876104193
-0.0841932393551864
-0.0774778510311959
-0.0807996788591977
-0.0847014721927425
-0.0837576912385749
-0.0870047620789517
-0.0834511560970601
-0.0853890325932445
-0.0825443453741169
-0.0761504746835899
-0.0865549280916898
-0.0843732679480914
-0.0808481215914305
-0.0852520062873815
-0.0818812652882249
-0.0876570944308882
-0.0819635377279344
-0.0862229484567308
-0.0758112976895978
-0.0782299546713641
-0.0812978870175379
-0.0794548300745539
-0.0819416799192076
-0.0888486727144021
-0.084394341127088
-0.0829370848260782
-0.0781129234611748
-0.0857032936285572
-0.0923941145897044
-0.0795842811064051
-0.0849317046011621
-0.0826121221644915
-0.0774074748711614
-0.0896044012781254
-0.0850387478428529
-0.0856505329425815
-0.0818879948756584
-0.0824531239718579
-0.085276602563585
-0.0782446832482726
-0.0796415883370431
-0.0688470016979977
-0.0782402755328747
-0.0796694365891388
-0.0747754593917357
-0.0848201887040394
-0.0866323135933605
-0.085433368946074
-0.085202962787908
-0.0861933821077597
-0.0889302362577031
-0.0849300733658313
-0.0774317519277312
-0.0761470715937859
-0.084115442159751
-0.0861120239859925
-0.080961496054835
-0.0824260001081774
-0.0802143624643203
-0.0842406885883836
-0.0836719372637901
-0.0841528914287559
-0.0816654001926604
-0.0887079509379606
-0.0781170724643341
-0.0891696149332703
-0.088215303048802
-0.0878914566588815
-0.0808264714764609
-0.0749231083729225
-0.0861500860650303
-0.0835013871435314
-0.0834792052153657
-0.0884371606716655
-0.0800707976264546
-0.0821989871226818
-0.0818729708410226
-0.0852672622427268
-0.0817379869595433
-0.0881531328501221
-0.0843936864668558
-0.0804409042338921
-0.0751026424883128
-0.0826519362910735
-0.0821604408846178
-0.0847136072402858
-0.0897135201219729
-0.0819390504889476
-0.0817179555520203
-0.0829149071459512
-0.0846746690698728
-0.0832711762073446
-0.0869459624930115
-0.0778075766935657
-0.0751287445235768
-0.0784096036425213
-0.0819271935267002
-0.0796188263595277
-0.0818562664494632
-0.0832518034138652
-0.0805510878268145
-0.0806595305720211
-0.0865652490580488
-0.0781908604379313
-0.0830560055219715
-0.0766063817487837
-0.0830472989820273
-0.0861527735248528
-0.0849659073234018
-0.0874761830001688
-0.0789551460642539
-0.0844079678331972
-0.0784302307191174
-0.0826408670627058
-0.0873259520915288
-0.0851062391219946
-0.0799819575922909
-0.0785152541500551
-0.0791452273234864
-0.0815935504813
-0.0780680165340013
-0.0826529886188531
-0.0841240361205592
-0.0832322574801851
-0.0801922790199518
-0.0780125491962368
-0.075381563785073
-0.083819917089893
-0.0926498837864015
-0.0783456549154112
-0.0806732810422446
-0.0755182550904215
-0.0863257226948216
-0.0813948427389142
-0.0786272793797829
-0.0780118220479805
-0.0805648278326012
-0.0902793064653749
-0.0826734590630945
-0.0893155085792871
-0.0779779781854412
-0.0782585916200024
-0.0783265351755972
-0.0814948566424766
-0.0833482636747378
-0.0827747176512794
-0.0802512456452588
-0.0887157488289556
-0.081871862048037
-0.0815659004703297
-0.0756301234654313
-0.0917416528284203
-0.0924102372495214
-0.0759922615457923
-0.0805666274170016
-0.0837908639023395
-0.0837936700697451
-0.0857529699932454
-0.0864884995373546
-0.080926568025105
-0.0790093455283951
-0.078824459825366
-0.085010545355795
-0.0846788587948505
-0.0844288326040738
-0.0805287862025829
-0.0809706291864153
-0.0824884801949408
-0.0841780477084534
-0.0814690203027179
-0.0783083860013285
-0.0776614742414718
-0.0833807135000361
-0.0799643128396041
-0.0827267501514487
-0.0807294736064853
-0.0877912308654971
-0.0822473839265242
-0.0826732015342788
-0.0836251805316046
-0.0813947374012614
-0.0796954468279492
-0.0821486058128234
-0.0782259962267913
-0.085618535225969
-0.0877387573644672
-0.0818300953052264
-0.0870599903324225
-0.0818361328731858
-0.0823563631566837
-0.0867719377145047
-0.07990196686323
-0.0783293948323999
-0.0834931427411961
-0.0871664634711617
-0.0873922174382055
-0.0832160552550783
-0.0831477085714601
-0.0882328532338386
-0.0842886637754178
-0.0814035534769551
-0.0802184492854832
-0.0844511844217156
-0.0774509036376961
-0.0783836955013377
-0.0863165145156236
-0.0891661682919818
-0.0795908755115689
-0.0788750854263232
-0.0896236198455976
-0.083431111843015
-0.0753370988792552
-0.0731742159944622
-0.086845129649018
-0.078710119199476
-0.0813544323078599
-0.0794644782204837
-0.084217558054437
-0.0854205289690678
-0.0842518571583163
-0.0831696755848289
-0.0823412731275789
-0.0881163338569239
-0.0802862859545447
-0.0751284944975553
-0.0843774543434638
-0.0787358836975889
-0.0861008360742171
-0.0911653776258624
-0.0756948729003364
-0.0815119549021971
-0.0880665499733507
-0.0856963781056239
-0.0813490453633108
-0.0778934980460476
-0.0792084595641143
-0.084785746759268
-0.079141846174128
-0.0783901430869488
-0.0864960311721169
-0.0824649416163509
-0.0890084766068451
-0.0863447349507704
-0.0886834723516263
-0.086801763330539
-0.0836280867313809
-0.072961041212177
-0.0872720628347704
-0.083835889406615
-0.0795308831798029
-0.0865596403682525
-0.0851768230231854
-0.0841196310874973
-0.0807550027994858
-0.0884291584510378
-0.0808260670911962
-0.0775484153516776
-0.0789084018341362
-0.0824545100440631
-0.0825784863830081
-0.0826190219418028
-0.0925929466977424
-0.0878262304551652
-0.0862689980436063
-0.0820099733073652
-0.0799124184837753
-0.089667172860118
-0.0814433685568531
-0.0761161284405146
-0.0849473366267418
-0.0878512504219552
-0.0856949352853291
-0.0790810392616634
-0.0832264519636428
-0.0875201067469966
-0.0831059991579816
-0.0898582353088829
-0.0756499845251253
-0.0766492849225392
-0.0818876994157157
-0.087189920946262
-0.0896764280279318
-0.0756165561794073
-0.0883392644398097
-0.0820273445429893
-0.0833914384917432
-0.0791430165741657
-0.0881004943159607
-0.0792211868608526
-0.0820205422364413
-0.0809526849014302
-0.0834344875049883
-0.0847256159321542
-0.0804412257679782
-0.0873765734584514
-0.0813843495915788
-0.0874793146639583
-0.0834286785984567
-0.0780344227142557
-0.0855062668771195
-0.0861418482674138
-0.0766416576100096
-0.0857275741544079
-0.0809948296607431
-0.0793198264251952
-0.084923752020061
-0.0810547575873408
-0.0782395034205201
-0.0840927815723185
-0.0798714216731761
-0.0891243339590181
-0.0817744777772695
-0.0795375792357119
-0.0829378868201893
-0.0856126047591197
-0.0776648768411489
-0.089101383878182
-0.0800743894293333
-0.0845243373277616
-0.0741251561074607
-0.0774163598803974
-0.0814006480330209
-0.0809862513829342
-0.0792762884484731
-0.0841155963874525
-0.0830649270900049
-0.0833753216373279
-0.0821107702664506
-0.0772700147576417
-0.0840329519633733
-0.0824052909043625
-0.0819690174508228
-0.0799016085820135
-0.0809798272997962
-0.0790340206147345
-0.0878442431210285
-0.0822622604344844
-0.0858309172077219
-0.076508891254675
-0.0856664662519729
-0.0870556532136272
-0.0798475872460197
-0.0852153155603506
-0.0842948994864675
-0.0790218587519398
-0.0817327383232418
-0.0818676710459448
-0.0846525531093766
-0.0827473812042013
-0.0898610524791325
-0.0826853527839586
-0.0720722273485786
-0.0865223699917735
-0.0821483833364015
-0.07965593888294
-0.0859029109027125
-0.0797444848144117
-0.0798046673925294
-0.081843820206378
-0.0854080848943124
-0.0797227616527614
-0.0798013998704429
-0.0813419964856522
-0.0882180162365138
-0.0852023161765634
-0.084697811081405
-0.0791613954705057
-0.0927039738515297
-0.0819247563624881
-0.0819486932236723
-0.0837015504837272
-0.0762058077231436
-0.0851504762678357
-0.0805488648452963
-0.0767948890583262
-0.0809910809533511
-0.0805964391510338
-0.0802126603810189
-0.0830845293371699
-0.0883412253732442
-0.0853843624662903
-0.085345996346993
-0.0883717024897963
-0.0866153616800268
-0.0846911220444634
