id,SAMPLE_1
,128459.3984375
,70954.609375
,21.4426651000977
,164.723022460938
,158.283065795898
,95.1798248291016
,122.058532714844
,129.316192626953
,17.5985202789307
,9426.509765625
,1332.17663574219
,20173.572265625
,34073.39453125
,9388.1943359375
,1711.86804199219
,14923.546875
,14921.3046875
,7764.609375
,27156.55078125
,30.5938968658447
,26.5911655426025
,72.1980895996094
,60095.2109375
,20456.541015625
,9871.4736328125
,159866.9375
,4300.48095703125
,49.0219039916992
,424710.1875
,2355.43408203125
,5404.05615234375
,55461.66015625
